"3星母艦(X,Y)","2星本命(X,Y)",絕對狙擊雙膽組合,歷史總產生,歷史總命中,回測期望真實勝率,常態性判定
"(5, 5)","(12, 13)","(8, 31)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 9)","(8, 32)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 9)","(8, 32)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 7)","(10, 19)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 13)","(19, 35)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 13)","(19, 35)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 7)","(14, 19)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(13, 13)","(1, 31)",2,0,0.0%,☠️ 雜訊
"(6, 8)","(13, 13)","(1, 31)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(12, 12)","(1, 38)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 9)","(19, 25)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 10)","(1, 8)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(12, 10)","(1, 8)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(12, 14)","(1, 4)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(7, 8)","(1, 24)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(12, 10)","(7, 21)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(13, 14)","(21, 38)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 8)","(8, 29)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 10)","(8, 18)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 7)","(18, 35)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 8)","(20, 24)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 9)","(20, 31)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(11, 9)","(20, 31)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(15, 12)","(20, 21)",2,0,0.0%,☠️ 雜訊
"(7, 3)","(15, 12)","(20, 21)",2,0,0.0%,☠️ 雜訊
"(7, 3)","(9, 7)","(20, 30)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(10, 8)","(21, 30)",2,0,0.0%,☠️ 雜訊
"(7, 3)","(10, 8)","(21, 30)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 9)","(18, 19)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(12, 9)","(18, 19)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 10)","(3, 32)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 11)","(3, 37)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(10, 11)","(3, 37)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 10)","(6, 21)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(13, 9)","(21, 24)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(9, 9)","(14, 16)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 11)","(16, 33)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(9, 11)","(16, 33)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 8)","(18, 36)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 11)","(16, 28)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 11)","(3, 7)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 13)","(3, 39)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(13, 11)","(13, 18)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(14, 12)","(13, 20)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(14, 12)","(13, 20)",2,0,0.0%,☠️ 雜訊
"(6, 8)","(14, 12)","(13, 20)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(14, 12)","(13, 20)",2,0,0.0%,☠️ 雜訊
"(7, 3)","(14, 12)","(13, 20)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(12, 12)","(18, 20)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(12, 12)","(18, 20)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 15)","(1, 39)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 15)","(3, 28)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(14, 11)","(18, 33)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(14, 11)","(18, 33)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(14, 11)","(18, 33)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 14)","(20, 33)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(11, 14)","(20, 33)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 5)","(21, 27)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 12)","(21, 33)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 6)","(1, 2)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 11)","(1, 24)",3,0,0.0%,☠️ 雜訊
"(5, 5)","(12, 14)","(18, 27)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 8)","(25, 29)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 9)","(8, 20)",4,0,0.0%,☠️ 雜訊
"(5, 5)","(15, 16)","(13, 16)",2,0,0.0%,☠️ 雜訊
"(8, 6)","(15, 16)","(13, 16)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(12, 10)","(21, 31)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 6)","(28, 29)",2,0,0.0%,☠️ 雜訊
"(8, 6)","(10, 12)","(16, 24)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 8)","(26, 37)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 10)","(1, 18)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 8)","(1, 33)",4,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 11)","(11, 18)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 11)","(11, 18)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 11)","(3, 25)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 7)","(20, 37)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 10)","(36, 37)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(12, 11)","(13, 21)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(12, 11)","(13, 21)",2,0,0.0%,☠️ 雜訊
"(7, 3)","(12, 11)","(13, 21)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 9)","(16, 21)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(10, 10)","(3, 11)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(9, 7)","(11, 37)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 10)","(18, 26)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(13, 12)","(21, 39)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 5)","(15, 37)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 13)","(3, 13)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 8)","(20, 29)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(12, 10)","(1, 6)",2,0,0.0%,☠️ 雜訊
"(6, 8)","(10, 10)","(20, 27)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 10)","(1, 37)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 10)","(13, 29)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 10)","(28, 37)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 7)","(20, 35)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 9)","(4, 16)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 9)","(15, 16)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(12, 14)","(9, 16)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(10, 9)","(21, 36)",5,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 8)","(3, 12)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 6)","(21, 22)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 8)","(15, 27)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 9)","(7, 30)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 10)","(1, 37)",7,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 9)","(35, 37)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(13, 9)","(4, 23)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 9)","(23, 32)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 6)","(16, 35)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 11)","(16, 36)",3,0,0.0%,☠️ 雜訊
"(6, 5)","(10, 10)","(15, 18)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(10, 9)","(18, 23)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 9)","(12, 28)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(12, 10)","(28, 30)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(15, 12)","(5, 12)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(15, 12)","(5, 12)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 12)","(12, 16)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(15, 13)","(12, 29)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 5)","(13, 35)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 7)","(13, 36)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(16, 12)","(12, 35)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(16, 12)","(12, 35)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(12, 9)","(31, 35)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 8)","(13, 23)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 9)","(7, 23)",3,0,0.0%,☠️ 雜訊
"(6, 5)","(11, 8)","(12, 26)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(11, 11)","(26, 30)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 6)","(6, 16)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 10)","(6, 36)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 10)","(6, 36)",5,0,0.0%,☠️ 雜訊
"(5, 5)","(6, 6)","(10, 25)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(13, 11)","(10, 30)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(13, 11)","(10, 30)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(12, 11)","(25, 30)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 8)","(12, 13)",3,0,0.0%,☠️ 雜訊
"(5, 5)","(13, 16)","(12, 21)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(13, 16)","(12, 21)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(15, 10)","(17, 30)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(14, 14)","(30, 35)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 7)","(3, 13)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 7)","(7, 37)",4,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 9)","(29, 37)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(13, 12)","(1, 30)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(7, 7)","(3, 10)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(11, 9)","(3, 30)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(9, 12)","(15, 26)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(12, 8)","(15, 36)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(8, 7)","(26, 36)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(14, 11)","(27, 35)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 9)","(32, 36)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(14, 12)","(18, 30)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 8)","(18, 37)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(10, 9)","(14, 26)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(12, 9)","(14, 30)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 9)","(6, 10)",4,0,0.0%,☠️ 雜訊
"(6, 5)","(10, 9)","(6, 10)",3,0,0.0%,☠️ 雜訊
"(6, 5)","(13, 7)","(6, 30)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 7)","(6, 35)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 12)","(10, 12)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 9)","(10, 35)",3,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 10)","(15, 37)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 12)","(12, 18)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(12, 12)","(12, 14)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(8, 8)","(14, 21)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(13, 11)","(20, 22)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(13, 11)","(20, 22)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(13, 11)","(20, 22)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(10, 7)","(20, 38)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 10)","(2, 20)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 8)","(12, 20)",4,0,0.0%,☠️ 雜訊
"(5, 4)","(13, 12)","(14, 28)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 9)","(16, 20)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 5)","(16, 34)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 4)","(3, 23)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(7, 7)","(24, 33)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(12, 11)","(26, 33)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 10)","(20, 37)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 10)","(5, 23)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 5)","(19, 23)",2,0,0.0%,☠️ 雜訊
"(7, 3)","(9, 6)","(16, 28)",2,0,0.0%,☠️ 雜訊
"(7, 3)","(11, 5)","(16, 32)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(14, 9)","(28, 32)",2,0,0.0%,☠️ 雜訊
"(7, 3)","(14, 9)","(28, 32)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 10)","(5, 16)",3,0,0.0%,☠️ 雜訊
"(6, 5)","(10, 10)","(21, 23)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 10)","(21, 24)",3,0,0.0%,☠️ 雜訊
"(5, 5)","(12, 10)","(21, 24)",2,0,0.0%,☠️ 雜訊
"(7, 6)","(14, 11)","(23, 24)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(14, 11)","(23, 24)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(14, 15)","(27, 28)",2,0,0.0%,☠️ 雜訊
"(7, 8)","(14, 15)","(27, 28)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 10)","(27, 33)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 9)","(28, 33)",2,0,0.0%,☠️ 雜訊
"(7, 3)","(12, 7)","(4, 8)",2,0,0.0%,☠️ 雜訊
"(7, 3)","(14, 10)","(4, 37)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(15, 15)","(23, 27)",2,0,0.0%,☠️ 雜訊
"(7, 6)","(15, 15)","(23, 27)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(15, 15)","(23, 27)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(9, 6)","(23, 37)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(14, 13)","(4, 27)",4,0,0.0%,☠️ 雜訊
"(7, 8)","(14, 13)","(4, 27)",2,0,0.0%,☠️ 雜訊
"(7, 8)","(14, 13)","(4, 28)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(14, 13)","(19, 28)",2,0,0.0%,☠️ 雜訊
"(7, 8)","(14, 13)","(19, 28)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 10)","(28, 30)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 10)","(12, 28)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(6, 5)","(21, 38)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 7)","(33, 38)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 10)","(5, 28)",3,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 9)","(3, 20)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 14)","(20, 25)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 9)","(23, 33)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 12)","(5, 20)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(13, 9)","(23, 38)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(13, 9)","(23, 38)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 7)","(20, 27)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(12, 12)","(21, 26)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 6)","(15, 16)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 10)","(16, 25)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 10)","(2, 28)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 6)","(4, 31)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(6, 6)","(21, 30)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 11)","(4, 15)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(12, 11)","(4, 15)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 6)","(16, 21)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 8)","(15, 20)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 5)","(12, 16)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 9)","(7, 33)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 8)","(13, 36)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 12)","(34, 36)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 11)","(1, 17)",6,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 7)","(17, 21)",4,0,0.0%,☠️ 雜訊
"(5, 5)","(12, 11)","(4, 18)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 14)","(12, 18)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 9)","(2, 26)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 8)","(2, 38)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 9)","(4, 36)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 13)","(16, 36)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 9)","(7, 33)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 10)","(17, 33)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 14)","(5, 33)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 9)","(16, 33)",3,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 12)","(17, 36)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 9)","(35, 36)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 12)","(11, 16)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 7)","(3, 33)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 12)","(12, 33)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 10)","(11, 33)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 11)","(12, 29)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(9, 10)","(29, 38)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(10, 11)","(14, 29)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(9, 10)","(14, 38)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(6, 7)","(6, 39)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(6, 9)","(1, 27)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 5)","(11, 27)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 13)","(14, 15)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(13, 10)","(14, 23)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 10)","(21, 29)",4,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 9)","(29, 35)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(11, 12)","(5, 19)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(13, 12)","(5, 29)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(13, 12)","(5, 29)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(7, 10)","(19, 29)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(12, 12)","(7, 29)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 10)","(26, 29)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 7)","(26, 39)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 10)","(29, 39)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 12)","(13, 29)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(7, 8)","(14, 36)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(13, 9)","(23, 36)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 8)","(8, 14)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 8)","(12, 14)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(7, 8)","(14, 33)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 10)","(8, 29)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(6, 6)","(14, 18)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 8)","(2, 5)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 10)","(2, 28)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(13, 11)","(14, 22)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(9, 10)","(24, 29)",3,0,0.0%,☠️ 雜訊
"(6, 5)","(13, 12)","(24, 32)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(11, 9)","(29, 32)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(15, 13)","(17, 22)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(15, 13)","(17, 22)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(5, 7)","(17, 23)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 10)","(22, 23)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 10)","(11, 36)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(13, 9)","(1, 11)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 12)","(16, 23)",3,0,0.0%,☠️ 雜訊
"(5, 5)","(7, 7)","(16, 35)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(6, 9)","(23, 35)",3,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 9)","(10, 22)",4,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 12)","(27, 32)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 10)","(32, 38)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 7)","(32, 35)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 7)","(16, 19)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(13, 9)","(22, 30)",3,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 8)","(1, 22)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 8)","(11, 12)",4,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 9)","(22, 36)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 7)","(22, 29)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(13, 11)","(3, 11)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(7, 8)","(1, 23)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 14)","(10, 23)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 10)","(11, 22)",4,0,0.0%,☠️ 雜訊
"(6, 5)","(11, 10)","(11, 22)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(12, 7)","(22, 37)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(6, 7)","(11, 27)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 7)","(1, 8)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 8)","(1, 18)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 5)","(8, 18)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(6, 7)","(2, 22)",3,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 7)","(10, 22)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(7, 8)","(6, 21)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(6, 8)","(21, 37)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 7)","(1, 11)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 10)","(11, 18)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 13)","(15, 26)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 13)","(15, 26)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 10)","(15, 30)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(11, 8)","(11, 24)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(9, 8)","(11, 26)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(10, 8)","(24, 26)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 11)","(5, 18)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(7, 9)","(15, 20)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 9)","(15, 34)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 10)","(15, 23)",3,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 10)","(15, 23)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(6, 6)","(12, 13)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 9)","(13, 39)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 9)","(13, 39)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 7)","(3, 24)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 7)","(24, 39)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(7, 8)","(5, 10)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(7, 6)","(8, 30)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(6, 8)","(8, 31)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 8)","(15, 25)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(7, 9)","(13, 24)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(13, 12)","(15, 29)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(13, 12)","(15, 29)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(10, 11)","(15, 21)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(7, 6)","(21, 29)",2,0,0.0%,☠️ 雜訊
